Generic_Name,Strength,Brand_Name,Molecule,Manufacturer,Price_INR,Availability,Therapeutic_Class,Is_Available
Cefuroxime,500.0,DavaIndia Cefuroxime 500mg Tablet,Cefuroxime (500mg),Davaindia Generic Pharmacy,80.9,Out of Stock,Antibiotics,0
Cefuroxime,500.0,Ceflet 500mg Tablet,Cefuroxime (500mg),Ikon Remedies Pvt Ltd,391.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefuam 500mg Tablet,Cefuroxime (500mg),Rayrise Healthcare,451.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Safex 500mg Tablet,Cefuroxime (500mg),Vintage Labs Pvt Ltd,441.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Safe 500mg Tablet,Cefuroxime (500mg),Drakt Pharmaceutical Pvt Ltd,347.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Kayafur 500mg Tablet,Cefuroxime (500mg),Kenrox Healthcare Pvt. Ltd,451.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefurion 500mg Tablet,Cefuroxime (500mg),Indoclone Labs Private Limited,506.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Fuxim 500 Tablet,Cefuroxime (500mg),Saturn Formulations Pvt Ltd,441.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Joxcy 500mg Tablet,Cefuroxime (500mg),Dr. Johns Laboratories Pvt Ltd,485.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Bectwell 500mg Tablet,Cefuroxime (500mg),Fealth Life Care Pvt. Ltd.,430.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefuroxe 500mg Tablet,Cefuroxime (500mg),Iscon Life Sciences,505.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Bipacef 500 Tablet,Cefuroxime (500mg),Micro Labs Ltd,457.8,In Stock,Antibiotics,1
Cefuroxime,500.0,Jospar 500 Tablet,Cefuroxime (500mg),Dr. Johns Laboratories Pvt Ltd,510.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Wallbact 500 Tablet,Cefuroxime (500mg),Rebanta Health Care (P) Limited,459.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefurica Neo 500mg Tablet,Cefuroxime (500mg),Wiscon Pharmaceuticals Pvt Ltd,525.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Theocef 500mg Tablet,Cefuroxime (500mg),Theo Pharma Pvt Ltd,441.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Exotil 500mg Tablet,Cefuroxime (500mg),Nimbles Biotech Pvt Ltd,225.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Advicef 500mg Tablet,Cefuroxime (500mg),Adventia Innopharma Pvt Ltd,460.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Hhfuro 500mg Tablet,Cefuroxime (500mg),Hegde and Hegde Pharmaceutica LLP,438.0,In Stock,Antibiotics,1
Cefuroxime,500.0,StayHappi Cefuroxime 500mg Tablet,Cefuroxime (500mg),Sarvagunaushdhi Pvt Ltd,182.0,Out of Stock,Antibiotics,0
Cefuroxime,500.0,Eurox 500mg Tablet,Cefuroxime (500mg),Euro Organics,304.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Nxtil 500mg Tablet,Cefuroxime (500mg),Aanika Pharma,238.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Medeotil 500mg Tablet,Cefuroxime (500mg),Medliva Lifesciences,445.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefoze 500mg Tablet,Cefuroxime (500mg),Ozenius Pharmaceuticals,506.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefmend 500 Tablet,Cefuroxime (500mg),Sanador Healthcare,447.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Axifur 500mg Tablet,Cefuroxime (500mg),Veritaz Healthcare Ltd,414.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Furox 500mg Tablet,Cefuroxime (500mg),Mapra Laboratories Pvt Ltd,137.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Saifina 500mg Tablet,Cefuroxime (500mg),Healthkind Labs Pvt Ltd,506.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Rockceff 500mg Tablet,Cefuroxime (500mg),Aareen Healthcare Pvt Ltd,523.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Alward 500mg Tablet,Cefuroxime (500mg),Symbiosis Pharmaceuticals Pvt Ltd,429.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Besfurox 500mg Tablet,Cefuroxime (500mg),Bonum Medelae Pvt Ltd,428.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Bigcef 500 Tablet,Cefuroxime (500mg),BestoChem Formulations  India  Ltd,403.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Cefuroid 500 Tablet,Cefuroxime (500mg),Sigmoid Healthcare Pvt. Ltd.,506.0,In Stock,Antibiotics,1
Cefuroxime,500.0,Hilcef 500 Tablet,Cefuroxime (500mg),Hilbert Healthcare,160.0,In Stock,Antibiotics,1
Metronidazole,400.0,MEtrogyl 400 Tablet,Metronidazole (400mg),J B Chemicals and Pharmaceuticals Ltd,30.7,In Stock,Antibiotics,1
Metronidazole,400.0,Flagyl 400 Tablet,Metronidazole (400mg),Abbott,31.9,In Stock,Antibiotics,1
Metronidazole,400.0,MEtron 400mg Tablet,Metronidazole (400mg),Alkem Laboratories Ltd,17.5,In Stock,Antibiotics,1
Metronidazole,400.0,Flagyl 400 Tablet,Metronidazole (400mg),Abbott,23.9,Out of Stock,Antibiotics,0
Metronidazole,400.0,Aristogyl 400 Tablet,Metronidazole (400mg),Aristo Pharmaceuticals Pvt Ltd,16.28,In Stock,Antibiotics,1
Metronidazole,400.0,MEtrogyl 400 Tablet,Metronidazole (400mg),J B Chemicals and Pharmaceuticals Ltd,23.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metvin 400mg Tablet,Metronidazole (400mg),Therawin Formulations,10.7,In Stock,Antibiotics,1
Metronidazole,400.0,Metrocon 400mg Tablet,Metronidazole (400mg),Concept Pharmaceuticals Ltd,9.2,In Stock,Antibiotics,1
Metronidazole,400.0,M Zole 400mg Tablet,Metronidazole (400mg),Aanika Pharma,10.9,In Stock,Antibiotics,1
Metronidazole,400.0,Metro 400mg Tablet,Metronidazole (400mg),Makers Laboratories Ltd,58.6,Out of Stock,Antibiotics,0
Metronidazole,400.0,Amodis 400mg Tablet,Metronidazole (400mg),Grievers Remedies,13.8,Out of Stock,Antibiotics,0
Metronidazole,400.0,Mebgyl 400mg Tablet,Metronidazole (400mg),Zoic Lifesciences,10.9,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metropen 400mg Tablet,Metronidazole (400mg),Pfizer Ltd,6.8,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metgyl 400mg Tablet,Metronidazole (400mg),Jagsonpal Pharmaceuticals Ltd,69.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metason 400mg Tablet,Metronidazole (400mg),Jayson Pharmaceuticals Ltd,15.3,Out of Stock,Antibiotics,0
Metronidazole,400.0,Met 400mg Tablet,Metronidazole (400mg),Ind Swift Laboratories Ltd,9.7,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metro 400mg Tablet,Metronidazole (400mg),Einzig Pharmaceutical Pvt Ltd,13.8,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metrozol 400mg Tablet,Metronidazole (400mg),Lyka Labs,11.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metrozole 400mg Tablet,Metronidazole (400mg),Lyka Labs,11.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,Unimegyl 400mg Tablet,Metronidazole (400mg),Torrent Pharmaceuticals Ltd,5.7,Out of Stock,Antibiotics,0
Metronidazole,400.0,Aldezol 400mg Tablet,Metronidazole (400mg),Albert David Ltd,8.7,Out of Stock,Antibiotics,0
Metronidazole,400.0,MEtron Forte  400mg Tablet,Metronidazole (400mg),Alkem Laboratories Ltd,7.6,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metroga 400mg Tablet,Metronidazole (400mg),Omega Pharmaceuticals Pvt Ltd,11.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,Neuzol 400mg Tablet,Metronidazole (400mg),Neutec Healthcare Pvt Ltd,6.8,Out of Stock,Antibiotics,0
Metronidazole,400.0,Micogyl 400mg Tablet,Metronidazole (400mg),Globela Pharma Pvt Ltd,15.3,Out of Stock,Antibiotics,0
Metronidazole,400.0,Anogyl 400mg Tablet,Metronidazole (400mg),Anoco Pharmaceuticals India Pvt Ltd,7.6,Out of Stock,Antibiotics,0
Metronidazole,400.0,Orizole 400mg Tablet,Metronidazole (400mg),Orison Pharmaceuticals,9.4,Out of Stock,Antibiotics,0
Metronidazole,400.0,Menilet 400mg Tablet,Metronidazole (400mg),Nelson Pharma,14.4,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metropac 400mg Tablet,Metronidazole (400mg),Pacific Bioengineering Private Limited,13.1,Out of Stock,Antibiotics,0
Metronidazole,400.0,Metnigyl 400mg Tablet,Metronidazole (400mg),Parkin Healthcare Private Limited,14.7,Out of Stock,Antibiotics,0
Metronidazole,400.0,Meant 400mg Tablet,Metronidazole (400mg),Heptagon Lifesciences Pvt Ltd,11.3,Out of Stock,Antibiotics,0
Metronidazole,400.0,Tosgyl 400mg Tablet,Metronidazole (400mg),TOSC International Pvt Ltd,5.5,Out of Stock,Antibiotics,0
Metronidazole,400.0,Glomet 400mg Tablet,Metronidazole (400mg),Globela Pharma Pvt Ltd,12.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,Makgyl 400mg Tablet,Metronidazole (400mg),Makmaul Labocare,13.1,Out of Stock,Antibiotics,0
Metronidazole,400.0,Jagsonpal 400mg Tablet,Metronidazole (400mg),Jagsonpal Pharmaceuticals Ltd,132.0,Out of Stock,Antibiotics,0
Metronidazole,400.0,UNIMEZOL 400 MG TABLET,Metronidazole (400mg),Torrent Pharmaceuticals Ltd,5.8,Out of Stock,Antibiotics,0
Levofloxacin,500.0,LEVoflox 500 Tablet,Levofloxacin (500mg),Cipla Ltd,94.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoquin 500mg Tablet,Levofloxacin (500mg),Cipla Ltd,33.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Loxof 500mg Tablet,Levofloxacin (500mg),Sun Pharmaceutical Industries Ltd,96.0,In Stock,Antibiotics,1
Levofloxacin,500.0,L-Cin 500 Tablet,Levofloxacin (500mg),Lupin Ltd,94.2,In Stock,Antibiotics,1
Levofloxacin,500.0,DavaIndia Levofloxacin 500mg Tablet,Levofloxacin (500mg),Davaindia Generic Pharmacy,39.2,Out of Stock,Antibiotics,0
Levofloxacin,500.0,StayHappi Levofloxacin 500mg Tablet,Levofloxacin (500mg),Sarvagunaushdhi Pvt Ltd,38.7,Out of Stock,Antibiotics,0
Levofloxacin,500.0,Leon 500 Tablet,Levofloxacin (500mg),Dr Reddy's Laboratories Ltd,93.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Levomac 500 Tablet,Levofloxacin (500mg),Macleods Pharmaceuticals Pvt Ltd,94.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoday 500 Tablet,Levofloxacin (500mg),Zydus Cadila,94.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levobact 500 Tablet,Levofloxacin (500mg),Micro Labs Ltd,92.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Lquin 500 Tablet,Levofloxacin (500mg),Cipla Ltd,68.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Glevo 500 Tablet,Levofloxacin (500mg),Glenmark Pharmaceuticals Ltd,96.08,In Stock,Antibiotics,1
Levofloxacin,500.0,Fynal 500 Tablet,Levofloxacin (500mg),Mankind Pharma Ltd,43.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Lavifloxacin 500mg Tablet,Levofloxacin (500mg),Lavish Biotech,77.5,Out of Stock,Antibiotics,0
Levofloxacin,500.0,Levoziv 500 Tablet,Levofloxacin (500mg),Zeelab Pharmacy Pvt Ltd,30.0,In Stock,Antibiotics,1
Levofloxacin,500.0,LEVoflox 500 Infusion,Levofloxacin (500mg),Cipla Ltd,184.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Alevo 500 Tablet,Levofloxacin (500mg),Alkem Laboratories Ltd,96.08,In Stock,Antibiotics,1
Levofloxacin,500.0,Sovaxin 500mg Tablet,Levofloxacin (500mg),Shine Pharmaceuticals Ltd,41.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Levelfox 500mg Tablet,Levofloxacin (500mg),Leeford Healthcare Ltd,39.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Ultramycin 500mg Tablet,Levofloxacin (500mg),Overseas Healthcare Pvt Ltd,92.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Livoking 500mg Tablet,Levofloxacin (500mg),Indkus Biotech India,36.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Uvoflox 500mg Tablet,Levofloxacin (500mg),Ubit Pharmaceuticals Pvt Ltd,60.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Lequin 500mg Tablet,Levofloxacin (500mg),Auztus Laboratories Pvt Ltd,82.9,In Stock,Antibiotics,1
Levofloxacin,500.0,L King 500mg Tablet,Levofloxacin (500mg),Aptus Pharma Pvt Ltd,82.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Uribact 500mg Tablet,Levofloxacin (500mg),Overseas Healthcare Pvt Ltd,92.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Levopen 500mg Tablet,Levofloxacin (500mg),Morepen Laboratories Ltd,94.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Luv 500mg Tablet,Levofloxacin (500mg),Excare Laboratories,89.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Vixotix 500 Tablet,Levofloxacin (500mg),Valentis Pharma,63.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Leoflox 500mg Tablet,Levofloxacin (500mg),Alpha Aromatic Pvt Ltd,76.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Hawk 500mg Tablet,Levofloxacin (500mg),Sterling lab,26.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Livotex 500mg Tablet,Levofloxacin (500mg),Aquila Labs,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoase 500mg Tablet,Levofloxacin (500mg),Godase Healthcare,76.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Levotab 500mg Tablet,Levofloxacin (500mg),Intas Pharmaceuticals Ltd,81.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Livorig 500mg Tablet,Levofloxacin (500mg),Quadriga Biotech Pvt Ltd,78.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Levorange 500mg Tablet,Levofloxacin (500mg),Neorangic Healthcare Private Limited,43.2,In Stock,Antibiotics,1
Levofloxacin,500.0,levozor 500 Tablet,Levofloxacin (500mg),Monark Biocare Pvt Ltd,64.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Lavoflox 500mg Tablet,Levofloxacin (500mg),Datla Laboratories,80.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Leo 500mg Tablet,Levofloxacin (500mg),Allies Pharma,87.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Weelo 500mg Tablet,Levofloxacin (500mg),Blubell Pharma,69.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Pipoflox 500 Tablet,Levofloxacin (500mg),Lichem Pharmaceuticals,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Jes-Levo 500 Tablet,Levofloxacin (500mg),Jes Pharmacia Private Limited,75.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Levopride 500mg Tablet,Levofloxacin (500mg),Innovative Pharmaceuticals,68.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Limtec 500mg Tablet,Levofloxacin (500mg),Nutratec Pharmaceuticals,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Levorit 500mg Tablet,Levofloxacin (500mg),Medford Pharmaceuticals,88.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Lenova 500mg Tablet,Levofloxacin (500mg),Gnova Biotech,80.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Elviflox 500mg Tablet,Levofloxacin (500mg),Vintek Pharmaceuticals,64.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levomor 500mg Tablet,Levofloxacin (500mg),Moral Pharmaceuticals,72.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Livorol 500mg Tablet,Levofloxacin (500mg),RKM Health Care,63.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Levosa 500mg Tablet,Levofloxacin (500mg),Himsagar Laboratories Ltd,58.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Zevocin 500 Tablet,Levofloxacin (500mg),Zentech Pharma,64.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Vosep 500 Tablet,Levofloxacin (500mg),Sepik Life Sciences,79.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Levox 500mg Tablet,Levofloxacin (500mg),Claris Lifesciences Ltd,46.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Lovoxin 500mg Tablet,Levofloxacin (500mg),Emcure Pharmaceuticals Ltd,46.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Leflex 500mg Tablet,Levofloxacin (500mg),Shirr Pharmaceuticals Pvt Ltd,54.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Levofil 500mg Tablet,Levofloxacin (500mg),Eustoma Laboratories Pvt Ltd,87.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Levolist 500mg Tablet,Levofloxacin (500mg),Biophar Lifesciences Pvt Ltd,77.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Levostet 500mg Tablet,Levofloxacin (500mg),Signity Pharmaceuticals Pvt Ltd,32.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoget 500 Tablet,Levofloxacin (500mg),Avonic Life Sciences,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Chemocin 500mg Tablet,Levofloxacin (500mg),Rosch Elmer Pharmaceuticals Private Limited,43.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Levosys 500mg Tablet,Levofloxacin (500mg),Syskem Pharmocrats,77.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Livokil 500 Tablet,Levofloxacin (500mg),Remedial Healthcare,84.1,In Stock,Antibiotics,1
Levofloxacin,500.0,B Lox 500mg Tablet,Levofloxacin (500mg),Being Care Pharmaceuticals,88.3,In Stock,Antibiotics,1
Levofloxacin,500.0,L Fixin 500mg Tablet,Levofloxacin (500mg),Demorbus India Pvt Ltd,92.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Saiox 500mg Tablet,Levofloxacin (500mg),Sanify Healthcare Pvt  Ltd,55.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Qure 500 Tablet,Levofloxacin (500mg),Aristo Pharmaceuticals Pvt Ltd,92.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Levostal 500mg Tablet,Levofloxacin (500mg),Stallion Laboratories Pvt Ltd,73.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Levo-M 500mg Tablet,Levofloxacin (500mg),Bonsai Pharma,83.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Levop 500mg Tablet,Levofloxacin (500mg),Pearl Medilife Pvt Ltd,81.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Levogrand 500mg Tablet,Levofloxacin (500mg),Grandcure Healthcare Pvt Ltd,91.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Leevoflox 500 Tablet,Levofloxacin (500mg),Sanctus Global Lifesciences Pvt. Ltd.,92.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Fayocin L 500mg Tablet,Levofloxacin (500mg),Indo-Asia Pharma Care,66.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Levomac 500mg Infusion,Levofloxacin (500mg),Macleods Pharmaceuticals Pvt Ltd,187.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Volexin 500mg Tablet,Levofloxacin (500mg),Lexus Organics,29.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Levorex 500mg Tablet,Levofloxacin (500mg),Marion Biotech,46.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoflag 500mg Tablet,Levofloxacin (500mg),Asrawell Lifecare,41.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Levaquillin 500mg Tablet,Levofloxacin (500mg),HAB Pharma,46.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Scotvox 500mg Tablet,Levofloxacin (500mg),Adenscot Healthcare,39.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Lezlox 500mg Tablet,Levofloxacin (500mg),Moderik Healthcare,44.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Elquix 500 Tablet,Levofloxacin (500mg),Cista Medicorp,46.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Livotal 500mg Tablet,Levofloxacin (500mg),Talson Pharmaceuticals,70.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Revelo 500mg Tablet,Levofloxacin (500mg),Riasmo Lifesciences,77.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Levotech 500mg Tablet,Levofloxacin (500mg),Protech Biosystems,69.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levas 500mg Tablet,Levofloxacin (500mg),Sanshis Pharmaceuticals,68.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Quinocin 500mg Tablet,Levofloxacin (500mg),Medley Pharmaceuticals,73.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Adoflox 500mg Tablet,Levofloxacin (500mg),Ethyrial Pharmaceuticals,64.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Odilev 500mg Tablet,Levofloxacin (500mg),Oddiant Formulations,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Leox 500mg Tablet,Levofloxacin (500mg),Trident Pharma,92.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Liven 500mg Tablet,Levofloxacin (500mg),Hosta Labs,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Defolin 500mg Tablet,Levofloxacin (500mg),DM Pharma,60.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Acquire 500mg Tablet,Levofloxacin (500mg),Shreshtha Formulations,73.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Aleo 500mg Tablet,Levofloxacin (500mg),Allien Pharmaceuticals,77.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Ovilo 500mg Tablet,Levofloxacin (500mg),Otik Biotec,76.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Flosin 500mg Tablet,Levofloxacin (500mg),Insinius Pharmaceuticals,80.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Flevo 500mg Tablet,Levofloxacin (500mg),Acme Pharmaceutical,78.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Levopac 500mg Tablet,Levofloxacin (500mg),Spackle Biotech,82.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Lorian 500mg Tablet,Levofloxacin (500mg),Orian Pharmaceuticals,73.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Leloxil 500mg Tablet,Levofloxacin (500mg),Depsons Pharma,62.2,In Stock,Antibiotics,1
Levofloxacin,500.0,Levox 500mg Tablet,Levofloxacin (500mg),Sanko Biotech,70.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoz 500mg Tablet,Levofloxacin (500mg),Biocore Pharmaceuticals,85.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Flowit 500mg Tablet,Levofloxacin (500mg),Swizing Biosciences,63.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Livozor 500mg Tablet,Levofloxacin (500mg),Medcure Pharma,72.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoxil 500mg Tablet,Levofloxacin (500mg),Vexilla Healthcare,79.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Mislev 500mg Tablet,Levofloxacin (500mg),Lifevision Healthcare,74.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Vrilevo 500mg Tablet,Levofloxacin (500mg),Vrinda Life,88.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Levozee 500mg Tablet,Levofloxacin (500mg),Gopal Lifesciences,78.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Ridoflox 500mg Tablet,Levofloxacin (500mg),Rosswelt Biosciences,83.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Levohex 500mg Tablet,Levofloxacin (500mg),Hexal Pharmaceuticals,78.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Eelev 500mg Tablet,Levofloxacin (500mg),Earth Biotech,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoford 500mg Tablet,Levofloxacin (500mg),Starsure Remedies,80.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Leflip 500mg Tablet,Levofloxacin (500mg),HD Pharmaceuticals,56.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Levoking 500mg Tablet,Levofloxacin (500mg),Renata Limited,65.7,In Stock,Antibiotics,1
Levofloxacin,500.0,Loxalic 500mg Tablet,Levofloxacin (500mg),Riyadh Pharmaceutical,65.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Lefovio 500mg Tablet,Levofloxacin (500mg),Alvio Pharma,80.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Etiliva 500mg Tablet,Levofloxacin (500mg),Rain Remedies,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,Lipep 500mg Tablet,Levofloxacin (500mg),savoy Biotech,73.6,In Stock,Antibiotics,1
Levofloxacin,500.0,Livonix 500mg Tablet,Levofloxacin (500mg),Avni Healthcare,83.4,In Stock,Antibiotics,1
Levofloxacin,500.0,LAVOstat 500mg Tablet,Levofloxacin (500mg),Organic Laboratories,56.1,In Stock,Antibiotics,1
Levofloxacin,500.0,Levaj 500mg Tablet,Levofloxacin (500mg),Bajaj Pharmaceutical,65.0,In Stock,Antibiotics,1
Levofloxacin,500.0,Levorock 500mg Tablet,Levofloxacin (500mg),Athens Wellness,80.3,In Stock,Antibiotics,1
Levofloxacin,500.0,Rinlevo 500mg Tablet,Levofloxacin (500mg),Aarin Labs,59.8,In Stock,Antibiotics,1
Levofloxacin,500.0,Acrelox 500mg Tablet,Levofloxacin (500mg),Accretion Pharmaceuticals,54.9,In Stock,Antibiotics,1
Levofloxacin,500.0,Levony 500mg Tablet,Levofloxacin (500mg),3D Healthcare,77.5,In Stock,Antibiotics,1
Levofloxacin,500.0,Lbase 500mg Tablet,Levofloxacin (500mg),Cagrus Biopharma,87.3,In Stock,Antibiotics,1
Ofloxacin,200.0,OLox 200mg Tablet,Ofloxacin (200mg),Cipla Ltd,57.3,In Stock,Antibiotics,1
Ofloxacin,200.0,Tariflox 200mg Tablet,Ofloxacin (200mg),Cipla Ltd,57.3,In Stock,Antibiotics,1
Ofloxacin,200.0,Oflokem 200mg Tablet,Ofloxacin (200mg),Alkem Laboratories Ltd,93.7,In Stock,Antibiotics,1
Ofloxacin,200.0,Ofron 200mg Tablet,Ofloxacin (200mg),Leeford Healthcare Ltd,38.1,In Stock,Antibiotics,1
Ofloxacin,200.0,Eufox 200mg Tablet,Ofloxacin (200mg),Lupin Ltd,80.9,In Stock,Antibiotics,1
Ofloxacin,200.0,Qmax 200mg Tablet,Ofloxacin (200mg),Alkem Laboratories Ltd,57.2,In Stock,Antibiotics,1
Ofloxacin,200.0,Zuflo 200mg Tablet,Ofloxacin (200mg),Morepen Laboratories Ltd,87.3,In Stock,Antibiotics,1
Ofloxacin,200.0,Oflotas 200mg Tablet,Ofloxacin (200mg),Intas Pharmaceuticals Ltd,51.2,In Stock,Antibiotics,1
